infoStartAddr:	0xEFC8
numEntries:	0xD2	210
title:	EQUIP_PARAM_PROTECTOR_ST
paramStartAddr:	0x000013F0
entryID   	paramAddr 	infoAddr  	sortId	wanderingEquipId	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	fixPrice	basicPrice	sellValue	weight	residentSpEffectId	residentSpEffectId2	residentSpEffectId3	materialSetId	partsDamageRate	corectSARecover	originEquipPro	originEquipPro1	originEquipPro2	originEquipPro3	originEquipPro4	originEquipPro5	originEquipPro6	originEquipPro7	originEquipPro8	originEquipPro9	originEquipPro10	originEquipPro11	originEquipPro12	originEquipPro13	originEquipPro14	originEquipPro15	faceScaleM_ScaleX	faceScaleM_ScaleZ	faceScaleM_MaxX	faceScaleM_MaxZ	faceScaleF_ScaleX	faceScaleF_ScaleZ	faceScaleF_MaxX	faceScaleF_MaxZ	qwcId	equipModelId	iconIdM	iconIdF	knockBack	knockbackBounceRate	durability	durabilityMax	saDurability	defFlickPower	defensePhysics	defenseMagic	defenseFire	defenseThunder	defenseSlash	defenseBlow	defenseThrust	resistPoison	resistDisease	resistBlood	resistCurse	reinforceTypeId	compTrophySedId	shopLv	knockbackParamId	flickDamageCutRate	equipModelCategory	equipModelGender	protectorCategory	defenseMaterial	defenseMaterialSfx	partsDmgType	defenseMaterial_Weak	defenseMaterialSfx_Weak	isDeposit:1	headEquip:1	bodyEquip:1	armEquip:1	legEquip:1	useFaceScale:1	invisibleFlag00:1	invisibleFlag01:1	invisibleFlag02:1	invisibleFlag03:1	invisibleFlag04:1	invisibleFlag05:1	invisibleFlag06:1	invisibleFlag07:1	invisibleFlag08:1	invisibleFlag09:1	invisibleFlag10:1	invisibleFlag11:1	invisibleFlag12:1	invisibleFlag13:1	invisibleFlag14:1	invisibleFlag15:1	invisibleFlag16:1	invisibleFlag17:1	invisibleFlag18:1	invisibleFlag19:1	invisibleFlag20:1	invisibleFlag21:1	invisibleFlag22:1	invisibleFlag23:1	invisibleFlag24:1	invisibleFlag25:1	invisibleFlag26:1	invisibleFlag27:1	invisibleFlag28:1	invisibleFlag29:1	invisibleFlag30:1	invisibleFlag31:1	invisibleFlag32:1	invisibleFlag33:1	invisibleFlag34:1	invisibleFlag35:1	invisibleFlag36:1	invisibleFlag37:1	invisibleFlag38:1	invisibleFlag39:1	invisibleFlag40:1	invisibleFlag41:1	invisibleFlag42:1	invisibleFlag43:1	invisibleFlag44:1	invisibleFlag45:1	invisibleFlag46:1	invisibleFlag47:1	disableMultiDropShare:1	simpleModelForDlc:1	isGuestDrop:1	shotDamageCutRate	slashDamageCutRate	blowDamageCutRate	thrustDamageCutRate	magicDamageCutRate	fireDamageCutRate	thunderDamageCutRate	resistTherianthrope	invisibleFlag48:1	invisibleFlag49:1	invisibleFlag50:1	invisibleFlag51:1	invisibleFlag52:1	invisibleFlag53:1	invisibleFlag54:1	invisibleFlag55:1	invisibleFlag56:1	invisibleFlag57:1	invisibleFlag58:1	invisibleFlag59:1	invisibleFlag60:1	invisibleFlag61:1	invisibleFlag62:1	repositoryCategory	pad2[1]	trophySeqId	pad3[8]
0x00000BB8	0x00001E68	0x0000F046	1	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30b9 30ad 30f3
0x00000C1C	0x00001F74	0x0000F04E	2	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30d9 30ea 30fc 30b7 30e7 30fc 30c8
0x00000C80	0x00002080	0x0000F05E	3	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30a6 30a7 30fc 30d6 30b7 30e7 30fc 30c8
0x00000CE4	0x0000218C	0x0000F070	4	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30b9 30c8 30ec 30fc 30c8 30b7 30e7 30fc 30c8
0x00000D48	0x00002298	0x0000F084	5	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30b9 30c8 30ec 30fc 30c8 30ed 30f3 30b0
0x00000DAC	0x000023A4	0x0000F096	6	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30dd 30cb 30fc 30c6 30fc 30eb 0041
0x00000E10	0x000024B0	0x0000F0A6	7	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30dd 30cb 30fc 30c6 30fc 30eb 0042
0x00000E74	0x000025BC	0x0000F0B6	8	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30a6 30a7 30fc 30d6 30ed 30f3 30b0
0x00000ED8	0x000026C8	0x0000F0C6	9	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 30b7 30cb 30e8 30f3
0x00000F3C	0x000027D4	0x0000F0D0	10	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.000	1.000	1.100	1.100	1.000	1.000	1.100	1.100	-1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	2	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 7de8 307f 8fbc 307f
0x00001388	0x000028E0	0x0000F0DA	-1	5000	-1	-1	-1	0	0	-1	0.000	-1	-1	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000	0.000	1.000	1.000	0.000	0.000	1.000	1.000	-1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	4	0	4	29	29	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		-1		 5f98 5f8a 9aea 578b
0x00002710	0x000029EC	0x0000F0E4	41000	950000	-1	-1	-1	750	200	700	1.000	-1	6300	-1	-1	1.40	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000	0.000	1.000	1.000	0.000	0.000	1.000	1.000	-1	1100	2000	2004	0	0	1	0	0	0	0	0	0	0	0	0	0	9	1	12	19	0	-1	-1	1	0	5	3	0	58	59	0	60	60	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.95	0.95	0.96	0.96	0.98	0.95	0.97	37	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0		-1		 30cf 30f3 30bf 30fc 005f 982d
0x00002AF8	0x00002AF8	0x0000F0F2	40010	991000	-1	-1	-1	750	200	1080	5.000	-1	6300	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000	0.000	1.000	1.000	0.000	0.000	1.000	1.000	-1	1100	2001	2005	0	0	1	0	0	0	0	0	0	0	0	0	0	29	1	37	45	0	-1	-1	1	0	2	3	1	58	59	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.90	0.89	0.90	0.93	0.96	0.86	0.94	58	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1		 30cf 30f3 30bf 30fc 005f 80f4
0x00002EE0	0x00002C04	0x0000F100	40020	952000	-1	-1	-1	750	200	540	2.000	-1	6300	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000	0.000	1.000	1.000	0.000	0.000	1.000	1.000	-1	1100	2002	2006	0	0	1	0	0	0	0	0	0	0	0	0	0	15	1	20	24	0	-1	-1	1	0	1	3	2	58	59	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.95	0.94	0.96	0.96	0.96	0.93	0.96	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1		 30cf 30f3 30bf 30fc 005f 8155
0x000032C8	0x00002D10	0x0000F10E	40030	983000	-1	-1	-1	750	200	540	2.000	-1	6300	-1	-1	1.00	0.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000	0.000	1.000	1.000	0.000	0.000	1.000	1.000	-1	1100	2003	2007	0	0	1	0	0	0	0	0	0	0	0	0	0	17	1	21	27	0	-1	-1	1	0	6	3	3	58	59	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.94	0.94	0.94	0.95	0.96	0.92	0.96	33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		-1		 30cf 30f3 30bf 30fc 005f 811a
