infoStartAddr:	0x8860
numEntries:	0x108	264
title:	EQUIP_PARAM_GOODS_ST
paramStartAddr:	0x00001900
entryID   	paramAddr 	infoAddr  	refId	sfxVariationId	weight	fragmentNum	sellValue	behaviorId	replaceItemId	sortId	qwcId	yesNoDialogMessageId	magicId	iconId	modelId	shopLv	compTrophySedId	trophySeqId	maxNum	consumeHeroPoint	overDexterity	goodsType	refCategory	spEffectCategory	goodsCategory	goodsUseAnim	opmeMenuType	useLimitCategory	replaceCategory	vowType0:1	vowType1:1	vowType2:1	vowType3:1	vowType4:1	vowType5:1	vowType6:1	vowType7:1	vowType8:1	vowType9:1	vowType10:1	vowType11:1	vowType12:1	vowType13:1	vowType14:1	vowType15:1	enable_live:1	enable_gray:1	enable_white:1	enable_black:1	enable_multi:1	disable_offline:1	isEquip:1	isConsume:1	isAutoEquip:1	isEstablishment:1	isOnlyOne:1	isDrop:1	isDeposit:1	isDisableHand:1	IsTravelItem:1	isSuppleItem:1	isFullSuppleItem:1	isEnhance:1	isFixItem:1	disableMultiDropShare:1	disableUseAtColiseum:1	disableUseAtOutOfColiseum:1	useBulletMaxNum:1	useHpCureMaxNum:1	isAutoReplenish:1	canMultiUse:1	isEnchantLeftHand:1	isGuestDrop:1	isApplySpecialEffect:1	pad0:3	maxRepositoryNum	properStrength	properAgility	properMagic	properFaith	pad[2]	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	refVirtualWepId	bulletConsumeNum	useLimitCategory2	pad1[2]	replaceItemId_bySpEffect	replaceTriggerSpEffectId
0x00000325	0x000022B4	0x000089D6	-1	0	0	0	-1	0	-1	500060	-1	0	-1	5005	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 4e00 793c ff08 7537 ff0f 4e01 5be7 ff09
0x00000326	0x00002320	0x000089E8	-1	0	0	0	-1	0	-1	500080	-1	0	-1	5006	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 4e00 793c ff08 5973 ff0f 8efd 3044 ff09
0x00000327	0x0000238C	0x000089FA	-1	0	0	0	-1	0	-1	500070	-1	0	-1	5007	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 4e00 793c ff08 5973 ff0f 4e01 5be7 ff09
0x00000328	0x000023F8	0x00008A0C	-1	0	0	0	-1	0	-1	500020	-1	0	-1	5008	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 624b 3092 632f 308b
0x00000329	0x00002464	0x00008A16	-1	0	0	0	-1	0	-1	500210	-1	0	-1	5009	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 7948 308b
0x0000032A	0x000024D0	0x00008A1C	-1	0	0	0	-1	0	-1	500030	-1	0	-1	5010	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5f85 3066 ff01
0x0000032B	0x0000253C	0x00008A24	-1	0	0	0	-1	0	-1	500040	-1	0	-1	5011	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 9759 304b 306b
0x0000032C	0x000025A8	0x00008A2C	-1	0	0	0	-1	0	-1	500110	-1	0	-1	5012	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 30a8 30a4 30a8 30a4 30aa 30fc
0x0000032D	0x00002614	0x00008A3A	-1	0	0	0	-1	0	-1	500140	-1	0	-1	5013	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 30ac 30c3 30c4 30dd 30fc 30ba
0x0000032E	0x00002680	0x00008A48	-1	0	0	0	-1	0	-1	500120	-1	0	-1	5014	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 8cde 8cdb 3059 308b
0x0000032F	0x000026EC	0x00008A52	-1	0	0	0	-1	0	-1	500150	-1	0	-1	5015	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 96c4 53eb 3073
0x00000330	0x00002758	0x00008A5A	-1	0	0	0	-1	0	-1	500200	-1	0	-1	5016	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 547d 4e5e 3044
0x00000331	0x000027C4	0x00008A62	-1	0	0	0	-1	0	-1	500170	-1	0	-1	5017	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 307b 3053 308a 3092 306f 3089 3046
0x00000332	0x00002830	0x00008A72	-1	0	0	0	-1	0	-1	500090	-1	0	-1	5018	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5b97 6559 0041 ff08 7c21 6613 ff09
0x00000333	0x0000289C	0x00008A82	-1	0	0	0	-1	0	-1	500100	-1	0	-1	5019	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5b97 6559 0041 ff08 4e01 5be7 ff09
0x00000334	0x00002908	0x00008A92	-1	0	0	0	-1	0	-1	500220	-1	0	-1	5020	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5b97 6559 0042
0x00000335	0x00002974	0x00008A9A	-1	0	0	0	-1	0	-1	500190	-1	0	-1	5021	0	-1	-1	-1	1	0	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5ea7 308b
0x00000384	0x000029E0	0x00008AA0	-1	0	0	0	30	0	-1	10010	-1	0	-1	1	0	-1	-1	-1	20	0	0	0	0	0	0	253	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5f3e 4e38 3010 0050 0047 76f4 63a5 6307 5b9a 3011
0x00000385	0x00002A4C	0x00008AB6	-1	0	0	0	-1	0	-1	590010	-1	0	-1	4	0	-1	-1	-1	5	0	0	1	0	0	0	253	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		-1	-1	-1	-1	0	0		-1	-1	 30c6 30f3 30dd 30e9 30ea 5f3e 4e38 3010 0050 0047 76f4 63a5 6307 5b9a 3011
0x0000038E	0x00002AB8	0x00008AD6	3010	0	0	0	-1	0	-1	-1	-1	0	-1	2	0	-1	-1	-1	5	0	0	0	0	0	0	27	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 5f3e 4e38 56de 5fa9
0x000003E7	0x00002B24	0x00008AE0	9999	-1	0	0	-1	0	-1	-1	-1	10010849	-1	0	0	-1	-1	-1	1	0	50	0	2	0	0	16	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	2	3	4		-1	-1	-1	16000	0	0		-1	-1	 0045 0033 7248 7528 30ea 30bb 30c3 30c8 30a2 30a4 30c6 30e0
0x000003E8	0x00002B90	0x00008AFA	3010	56	0	0	40	0	-1	10000	-1	0	-1	146	0	-1	-1	-1	20	0	50	0	2	0	0	26	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 0048 0050 56de 5fa9 3010 0050 0047 76f4 63a5 6307 5b9a 3011
0x0000044C	0x00002BFC	0x00008B14	200	55	0	0	60	0	-1	30010	-1	0	-1	12	0	-1	-1	-1	10	0	50	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 6bd2 30fb 51fa 8840 56de 5fa9 85ac
0x0000044D	0x00002C68	0x00008B24	230	57	0	0	120	0	-1	30030	-1	0	-1	13	0	-1	-1	-1	10	0	50	0	1	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 72c2 6c17 30fb 7363 5316 56de 5fa9 85ac
0x00000456	0x00002CD4	0x00008B36	3240	58	0	0	200	0	-1	30020	-1	0	-1	20	0	-1	-1	-1	10	0	50	0	2	0	0	0	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 7363 5316 85ac
0x00000460	0x00002D40	0x00008B3E	2014	9	0	0	400	0	-1	30040	-1	0	-1	18	0	-1	-1	-1	10	0	50	0	2	0	0	10	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	16000	0	0		-1	-1	 77f3 3053 308d 5e3d 5b50
0x000004B0	0x00002DAC	0x00008B4A	100	0	0	0	40	0	-1	40010	-1	0	-1	24	0	-1	-1	-1	10	0	50	0	1	5	0	3	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	12000	0	0		-1	-1	 706b 708e 58fa
0x000004BA	0x00002E18	0x00008B52	121	5	0	0	60	0	-1	60020	-1	0	-1	23	0	-1	-1	-1	20	0	50	0	1	5	0	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	10000	0	0		-1	-1	 6bd2 30ca 30a4 30d5
0x000004C4	0x00002E84	0x00008B5C	150	1	0	0	70	0	-1	40030	-1	0	-1	26	0	-1	-1	-1	10	0	50	0	1	5	0	3	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	13000	0	0		-1	-1	 6cb9 58fa
0x000004CE	0x00002EF0	0x00008B62	170	3	0	0	1	0	-1	60030	-1	0	-1	21	0	-1	-1	-1	20	0	50	0	1	5	0	3	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	14000	0	0		-1	-1	 77f3 3053 308d
0x000004D8	0x00002F5C	0x00008B6A	120	4	0	0	20	0	-1	60010	-1	0	-1	22	0	-1	-1	-1	20	0	50	0	1	5	0	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		99	0	0	0	0		-1	-1	-1	10000	0	0		-1	-1	 6295 3052 30ca 30a4 30d5
