7001300	ノコナタ
7001400	ノコナタ
7001500	ノコナタ
7090000	ノコナタ
7100000	ノコ槍
7100100	ノコ槍
7100200	ノコ槍
7100300	ノコ槍
7100400	ノコ槍
7100500	ノコ槍
7100600	ノコ槍
7100700	ノコ槍
7100800	ノコ槍
7100900	ノコ槍
7101000	ノコ槍
7101100	ノコ槍
7101200	ノコ槍
7101300	ノコ槍
7101400	ノコ槍
7101500	ノコ槍
7190000	ノコ槍
8000000	鍵鞘
8000100	鍵鞘
8000200	鍵鞘
8000300	鍵鞘
8000400	鍵鞘
8000500	鍵鞘
8000600	鍵鞘
8000700	鍵鞘
8000800	鍵鞘
8000900	鍵鞘
8001000	鍵鞘
8001100	鍵鞘
8001200	鍵鞘
8001300	鍵鞘
8001400	鍵鞘
8001500	鍵鞘
8090000	鍵鞘
8100000	槌大剣
8100100	槌大剣
8100200	槌大剣
8100300	槌大剣
8100400	槌大剣
8100500	槌大剣
8100600	槌大剣
8100700	槌大剣
8100800	槌大剣
8100900	槌大剣
8101000	槌大剣
8101100	槌大剣
8101200	槌大剣
8101300	槌大剣
8101400	槌大剣
8101500	槌大剣
8190000	槌大剣
9000000	拳獣
9000100	拳獣
9000200	拳獣
9000300	拳獣
9000400	拳獣
9000500	拳獣
9000600	拳獣
9000700	拳獣
9000800	拳獣
9000900	拳獣
9001000	拳獣
9001100	拳獣
9001200	拳獣
9001300	拳獣
9001400	拳獣
9001500	拳獣
9090000	拳獣
10000000	銃槍
10000100	銃槍
10000200	銃槍
10000300	銃槍
10000400	銃槍
10000500	銃槍
10000600	銃槍
10000700	銃槍
10000800	銃槍
10000900	銃槍
10001000	銃槍
10001100	銃槍
10001200	銃槍
10001300	銃槍
10001400	銃槍
10001500	銃槍
10090000	銃槍
10100000	銃剣
10100100	銃剣＋１
10100200	銃剣＋２
10100300	銃剣＋３
10100400	銃剣＋４
10100500	銃剣＋５
10100600	銃剣＋６
10100700	銃剣＋７
10100800	銃剣＋８
10100900	銃剣＋９
10101000	銃剣＋１０
10101100	銃剣＋１１
10101200	銃剣＋１２
10101300	銃剣＋１３
10101400	銃剣＋１４
10101500	銃剣＋１５
10190000	徘徊銃剣
11000000	パイルバンカー
11000100	パイルバンカー
11000200	パイルバンカー
11000300	パイルバンカー
11000400	パイルバンカー
11000500	パイルバンカー
11000600	パイルバンカー
11000700	パイルバンカー
11000800	パイルバンカー
11000900	パイルバンカー
11001000	パイルバンカー
11001100	パイルバンカー
11001200	パイルバンカー
11001300	パイルバンカー
11001400	パイルバンカー
11001500	パイルバンカー
11090000	パイルバンカー
12000000	車輪
12000100	車輪
12000200	車輪
12000300	車輪
12000400	車輪
12000500	車輪
12000600	車輪
12000700	車輪
12000800	車輪
12000900	車輪
12001000	車輪
12001100	車輪
12001200	車輪
12001300	車輪
12001400	車輪
12001500	車輪
12090000	車輪
13000000	爆発槌
13000100	爆発槌
13000200	爆発槌
13000300	爆発槌
13000400	爆発槌
13000500	爆発槌
13000600	爆発槌
13000700	爆発槌
13000800	爆発槌
13000900	爆発槌
13001000	爆発槌
13001100	爆発槌
13001200	爆発槌
13001300	爆発槌
13001400	爆発槌
13001500	爆発槌
13090000	徘徊爆発槌
14000000	工房短銃
14000100	工房短銃＋１
14000200	工房短銃＋２
14000300	工房短銃＋３
14000400	工房短銃＋４
14000500	工房短銃＋５
14000600	工房短銃＋６
14000700	工房短銃＋７
14000800	工房短銃＋８
14000900	工房短銃＋９
14001000	工房短銃＋１０
14001100	工房短銃＋１１
14001200	工房短銃＋１２
14001300	工房短銃＋１３
14001400	工房短銃＋１４
14001500	工房短銃＋１５
14090000	徘徊工房短銃
14100000	ヴァンパイア短銃
14100100	ヴァンパイア短銃＋１
14100200	ヴァンパイア短銃＋２
14100300	ヴァンパイア短銃＋３
14100400	ヴァンパイア短銃＋４
14100500	ヴァンパイア短銃＋５
14100600	ヴァンパイア短銃＋６
14100700	ヴァンパイア短銃＋７
14100800	ヴァンパイア短銃＋８
14100900	ヴァンパイア短銃＋９
14101000	ヴァンパイア短銃＋１０
14101100	ヴァンパイア短銃＋１１
14101200	ヴァンパイア短銃＋１２
14101300	ヴァンパイア短銃＋１３
14101400	ヴァンパイア短銃＋１４
14101500	ヴァンパイア短銃＋１５
14190000	徘徊ヴァンパイア短銃
14200000	教会短銃
14200100	教会短銃＋１
14200200	教会短銃＋２
14200300	教会短銃＋３
14200400	教会短銃＋４
14200500	教会短銃＋５
14200600	教会短銃＋６
14200700	教会短銃＋７
14200800	教会短銃＋８
14200900	教会短銃＋９
14201000	教会短銃＋１０
14201100	教会短銃＋１１
14201200	教会短銃＋１２
14201300	教会短銃＋１３
14201400	教会短銃＋１４
14201500	教会短銃＋１５
14290000	徘徊教会短銃
15000000	大筒
15000100	大筒
15000200	大筒
15000300	大筒
15000400	大筒
15000500	大筒
15000600	大筒
15000700	大筒
15000800	大筒
15000900	大筒
15001000	大筒
15001100	大筒
15001200	大筒
15001300	大筒
15001400	大筒
15001500	大筒
15090000	徘徊大筒
16000000	鎖槌
16000100	鎖槌
16000200	鎖槌
16000300	鎖槌
16000400	鎖槌
16000500	鎖槌
16000600	鎖槌
16000700	鎖槌
16000800	鎖槌
16000900	鎖槌
16001000	鎖槌
16001100	鎖槌
16001200	鎖槌
16001300	鎖槌
16001400	鎖槌
16001500	鎖槌
16090000	徘徊鎖槌　
17000000	触媒
17000100	触媒
17000200	触媒
17000300	触媒
17000400	触媒
17000500	触媒
17000600	触媒
17000700	触媒
17000800	触媒
17000900	触媒
17001000	触媒
17001100	触媒
17001200	触媒
17001300	触媒
17001400	触媒
17001500	触媒
17090000	徘徊触媒　
18000000	噴霧器
18000100	噴霧器＋１
18000200	噴霧器＋２
18000300	噴霧器＋３
18000400	噴霧器＋４
18000500	噴霧器＋５
18000600	噴霧器＋６
18000700	噴霧器＋７
18000800	噴霧器＋８
18000900	噴霧器＋９
18001000	噴霧器＋１０
18001100	噴霧器＋１１
18001200	噴霧器＋１２
18001300	噴霧器＋１３
18001400	噴霧器＋１４
18001500	噴霧器＋１５
18090000	徘徊噴霧器
19000000	盾
19000100	盾＋１
19000200	盾＋２
19000300	盾＋３
19000400	盾＋４
19000500	盾＋５
19000600	盾＋６
19000700	盾＋７
19000800	盾＋８
19000900	盾＋９
19001000	盾＋１０
19001100	盾＋１１
19001200	盾＋１２
19001300	盾＋１３
19001400	盾＋１４
19001500	盾＋１５
19090000	徘徊盾
20000000	松明
20000100	松明＋１
20000200	松明＋２
20000300	松明＋３
20000400	松明＋４
20000500	松明＋５
20000600	松明＋６
20000700	松明＋７
20000800	松明＋８
20000900	松明＋９
20001000	松明＋１０
20001100	松明＋１１
20001200	松明＋１２
20001300	松明＋１３
20001400	松明＋１４
20001500	松明＋１５
20090000	徘徊松明
21000000	多関節
21000100	多関節＋１
21000200	多関節＋２
21000300	多関節＋３
21000400	多関節＋４
21000500	多関節＋５
21000600	多関節＋６
21000700	多関節＋７
21000800	多関節＋８
21000900	多関節＋９
21001000	多関節＋１０
21001100	多関節＋１１
21001200	多関節＋１２
21001300	多関節＋１３
21001400	多関節＋１４
21001500	多関節＋１５
21090000	徘徊多関節
90000000	松明
90000100	松明
90000200	松明
90000300	松明
90000400	松明
90000500	松明
90010000	オーブ
90020000	ダガー
90030000	ロングソード
90040000	ツヴァイヘンダー
90050000	メイス
90060000	グレートクラブ
90070000	ショートスピア
90080000	ウィップ
90090000	カイトシールド
90100000	【システム】体に魔石スロットをつくるためのダミー武器_テスト効果設定済み
99000000	ロングボウ
99010000	ライトクロスボウ
99020000	魔術師の杖
99030000	大鷲の盾
99040000	普通の矢
99050000	ライトボルト
